Date,STOCK,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-05-29,AAPL,44.82118384958574,45.095939106426115,44.64677044038587,44.89285659790039,90056400,0.0,0.0
2018-05-30,AAPL,44.84984560984559,44.916742594401036,44.62526131357563,44.79728317260742,74762000,0.0,0.0
2018-05-31,AAPL,44.73038590086393,44.971692618917345,44.47235311397292,44.64676284790039,109931200,0.0,0.0
2018-06-01,AAPL,44.91435218787969,45.456695307425925,44.857010356229026,45.45191955566406,93770000,0.0,0.0
2018-06-04,AAPL,45.786403393501836,46.2116786095757,45.717118538447714,45.8317985534668,105064800,0.0,0.0
2018-06-05,AAPL,46.12806372618457,46.33592195731678,45.95842974006115,46.185401916503906,86264000,0.0,0.0
2018-06-06,AAPL,46.26185103109712,46.369363768064865,45.85329825588557,46.3454704284668,83734400,0.0,0.0
2018-06-07,AAPL,46.3837040607536,46.398038608043855,45.95364941398492,46.22124099731445,85388800,0.0,0.0
2018-06-08,AAPL,45.67411259923178,45.87241566693207,45.339627693238555,45.80073928833008,106627200,0.0,0.0
2018-06-11,AAPL,45.71711114885649,45.86523962954687,45.44474387870343,45.688438415527344,73234000,0.0,0.0
2018-06-12,AAPL,45.72667057294957,46.01815181071327,45.66932874653957,45.939308166503906,67644400,0.0,0.0
2018-06-13,AAPL,45.97275012332917,46.082654363599985,45.49969197088344,45.56180953979492,86553600,0.0,0.0
2018-06-14,AAPL,45.76490155119364,45.76968094845384,45.44713907721091,45.58571243286133,86440400,0.0,0.0
2018-06-15,AAPL,45.40174179703562,45.43280240935853,44.9788544767486,45.117427825927734,246876800,0.0,0.0
2018-06-18,AAPL,44.88806605969972,45.20821638209569,44.72559937727041,45.093536376953125,73939600,0.0,0.0
2018-06-19,AAPL,44.23343536568061,44.51774937805221,43.8296619293285,44.36484146118164,134314000,0.0,0.0
2018-06-20,AAPL,44.52252849943726,44.72560733157627,44.37439633560449,44.55836486816406,82514800,0.0,0.0
2018-06-21,AAPL,44.73755387699192,45.00036606562236,44.185651926480254,44.30989074707031,102847600,0.0,0.0
2018-06-22,AAPL,44.46756808649839,44.47473535920359,44.1283038112091,44.18086624145508,108801600,0.0,0.0
2018-06-25,AAPL,43.817710991518354,44.180868625831906,43.179798167045945,43.523841857910156,126652400,0.0,0.0
2018-06-26,AAPL,43.71975695253823,44.56552798613234,43.61224056515927,44.06379699707031,98276800,0.0,0.0
2018-06-27,AAPL,44.254927869387195,44.74471213370804,43.968226041320115,43.99928665161133,101141200,0.0,0.0
2018-06-28,AAPL,43.98496163280547,44.4890805508642,43.91328524886298,44.3194465637207,69460800,0.0,0.0
2018-06-29,AAPL,44.50818742430829,44.72321655958222,43.700644254519304,44.22626495361328,90950800,0.0,0.0
2018-07-02,AAPL,43.91806516631396,44.74950175129346,43.82249543805562,44.720829010009766,70925200,0.0,0.0
2018-07-03,AAPL,44.866574267671275,44.904802162904176,43.85116904132856,43.941959381103516,55819200,0.0,0.0
2018-07-05,AAPL,44.262106620224216,44.53686549615125,44.02796715857105,44.295555114746094,66416800,0.0,0.0
2018-07-06,AAPL,44.30033262088723,45.01947704520321,44.24777018236715,44.909576416015625,69940800,0.0,0.0
2018-07-09,AAPL,45.27512074603612,45.55704323086691,45.22733770656117,45.53315353393555,79026400,0.0,0.0
2018-07-10,AAPL,45.56422139218931,45.700403258618564,45.43759103131607,45.47821044921875,63756400,0.0,0.0
2018-07-11,AAPL,45.036197654915526,45.34201345344319,44.82356005053907,44.88806915283203,75326000,0.0,0.0
2018-07-12,AAPL,45.28228869186948,45.73145728994863,45.2297262539831,45.64066696166992,72164400,0.0,0.0
2018-07-13,AAPL,45.65260778990806,45.83418477761263,45.60960050731825,45.712337493896484,50055600,0.0,0.0
2018-07-16,AAPL,45.75773633229894,46.02771213702344,45.49492415536842,45.611995697021484,60172400,0.0,0.0
2018-07-17,AAPL,45.334855042896365,45.84136187467156,45.203448936837916,45.74101638793945,62138000,0.0,0.0
2018-07-18,AAPL,45.819844282673344,45.824623679143166,45.377843072303996,45.490135192871094,65573600,0.0,0.0
2018-07-19,AAPL,45.320513365237204,46.00382136364404,45.320513365237204,45.843746185302734,81147200,0.0,0.0
2018-07-20,AAPL,45.819859927116624,45.97515573210132,45.4352004062154,45.73862838745117,82704800,0.0,0.0
2018-07-23,AAPL,45.55703943864338,45.86285888617321,45.2894515233682,45.77923583984375,63957600,0.0,0.0
2018-07-24,AAPL,45.97993727196659,46.26903071797602,45.88437117915721,46.11134338378906,74791600,0.0,0.0
2018-07-25,AAPL,46.12566979734312,46.55333655442174,45.97514976438547,46.54616928100586,66839600,0.0,0.0
2018-07-26,AAPL,46.495987203078194,46.81852903708609,46.257068406216504,46.400421142578125,76304000,0.0,0.0
2018-07-27,AAPL,46.58678232266592,46.63456535784965,45.418469431205914,45.62871551513672,96096000,0.0,0.0
2018-07-30,AAPL,45.848523546933535,45.92019992744499,45.17238644363578,45.373077392578125,84118000,0.0,0.0
2018-07-31,AAPL,45.46625489433737,45.9058646744824,45.23689120935052,45.463863372802734,157492000,0.0,0.0
2018-08-01,AAPL,47.57591434037567,48.20426847084561,47.1410802599625,48.14215087890625,271742800,0.0,0.0
2018-08-02,AAPL,47.9223370558965,49.78590456946248,47.867386748408585,49.549373626708984,249616000,0.0,0.0
2018-08-03,AAPL,49.46337385778852,49.871926733632904,49.093048876472444,49.6927375793457,133789600,0.0,0.0
