Date,STOCK,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-11-02,MSFT,101.09610179553827,101.89362576817197,99.67194563557857,100.79228210449219,37680200,0.0,0.0
2018-11-05,MSFT,100.99166229229466,102.29238693876026,100.54542554008455,102.07402038574219,27922100,0.0,0.0
2018-11-06,MSFT,101.95058686571106,103.33676462034543,100.90620715946682,102.27339935302734,24340200,0.0,0.0
2018-11-07,MSFT,103.90644706710144,106.56486784242702,103.86846869612961,106.29902648925781,37901700,0.0,0.0
2018-11-08,MSFT,106.1470917662787,106.53635728792851,105.3020931588886,106.09961700439453,25644100,0.0,0.0
2018-11-09,MSFT,105.24515566826865,105.81481677497891,103.26083457710723,104.02987670898438,32039200,0.0,0.0
2018-11-12,MSFT,103.88742265238875,104.40011963907165,100.73529125708872,101.46636199951172,33621800,0.0,0.0
2018-11-13,MSFT,102.11201732081867,103.24184314515962,101.2480256232768,101.5328598022461,35374600,0.0,0.0
2018-11-14,MSFT,103.0775771378803,103.23014688863168,99.61623276062704,100.09300231933594,39495100,0.46,0.0
2018-11-15,MSFT,100.11206422752754,102.79151394258126,99.0822475680182,102.29566955566406,38505200,0.0,0.0
2018-11-16,MSFT,102.1049619232766,103.82132782652386,101.8379721566554,103.25874328613281,33502100,0.0,0.0
2018-11-19,MSFT,103.23966604342162,103.51619323100464,98.73896799962063,99.7592544555664,44773900,0.0,0.0
2018-11-20,MSFT,97.07028122347432,98.18592020074163,94.73410611325276,96.98445892333984,64052500,0.0,0.0
2018-11-21,MSFT,98.7866519955862,99.57809121612422,97.48983820227186,98.31941986083984,28130600,0.0,0.0
2018-11-23,MSFT,97.42308625942078,98.98688977186599,97.2609863614672,98.2812728881836,13823100,0.0,0.0
2018-11-26,MSFT,99.92136935146047,101.67587791217622,99.72112700104789,101.5233154296875,32336200,0.0,0.0
2018-11-27,MSFT,101.3325964080635,102.34335279554737,100.4648796147173,102.16217803955078,29124500,0.0,0.0
2018-11-28,MSFT,102.87732584945631,106.15750245608841,102.8487208424096,105.95726013183594,46788500,0.0,0.0
2018-11-29,MSFT,105.20398288360482,105.95727973320007,103.96437899947557,105.07048797607422,28123200,0.0,0.0
2018-11-30,MSFT,105.55677080764953,105.81423042726064,104.27903196192993,105.73794555664062,33665600,0.0,0.0
2018-12-03,MSFT,107.74992628571195,108.150410991411,105.5853955692587,106.8822021484375,34732800,0.0,0.0
2018-12-04,MSFT,106.73916704704519,107.40664149372436,103.18246307421674,103.47805786132812,45197000,0.0,0.0
2018-12-06,MSFT,100.90349897869407,104.16460068671257,100.12159727194825,104.11692810058594,49107400,0.0,0.0
2018-12-07,MSFT,103.34455535106933,104.36484180142631,99.45412171671884,99.94995880126953,45044900,0.0,0.0
2018-12-10,MSFT,99.93089527189585,102.96314973952381,99.06317124510949,102.59126281738281,40801500,0.0,0.0
2018-12-11,MSFT,104.69860386206064,105.79516808852108,102.44825083701613,103.54481506347656,42381900,0.0,0.0
2018-12-12,MSFT,105.73795801364335,106.10030027938747,103.9739120035558,104.01205444335938,36183000,0.0,0.0
2018-12-13,MSFT,104.488825284251,105.71889170172446,103.5829586966143,104.36486053466797,31333400,0.0,0.0
2018-12-14,MSFT,103.22060236599738,104.18367884537523,100.59836997332769,101.10374450683594,47043100,0.0,0.0
2018-12-17,MSFT,100.51256474772043,100.88444443220715,96.98446554692082,98.1096420288086,56957300,0.0,0.0
2018-12-18,MSFT,98.92967794445315,99.65436967047124,97.75682169412026,99.13945770263672,49319200,0.0,0.0
2018-12-19,MSFT,98.83432460578594,101.9142516825954,96.64118186709554,98.87246704101562,68198200,0.0,0.0
2018-12-20,MSFT,98.26221338700579,99.46366749113602,94.1905970982295,96.79376220703125,70334200,0.0,0.0
2018-12-21,MSFT,96.90817231776367,98.21452345256228,92.93191617251104,93.66614532470703,111242100,0.0,0.0
2018-12-24,MSFT,93.14170446581515,93.41823169231469,89.61361252067896,89.75663757324219,43935200,0.0,0.0
2018-12-26,MSFT,90.71970606110261,96.01185078176437,89.59452967341802,95.88788604736328,51634800,0.0,0.0
2018-12-27,MSFT,94.68643691453917,96.48862525770757,91.92117202941046,96.47908782958984,49498500,0.0,0.0
2018-12-28,MSFT,97.34680552952283,97.65194503266908,94.89621027555737,95.72579193115234,38196300,0.0,0.0
2018-12-31,MSFT,96.58398522796259,97.64241430866359,95.77347837312735,96.8509750366211,33173800,0.0,0.0
2019-01-02,MSFT,94.92484145872324,97.02262503601743,94.34318189616913,96.4218978881836,35329300,0.0,0.0
2019-01-03,MSFT,95.4492627510216,95.53508505324928,92.68399789746078,92.87471008300781,42579100,0.0,0.0
2019-01-04,MSFT,95.08693123201363,97.74730650221494,94.33363438275146,97.19425201416016,44060600,0.0,0.0
2019-01-07,MSFT,96.91772967382603,98.47199604655813,96.2883975460361,97.3182144165039,35656100,0.0,0.0
2019-01-08,MSFT,98.25265866155615,99.13945021559049,96.9844500555315,98.02381134033203,31514400,0.0,0.0
2019-01-09,MSFT,99.03455179219364,100.00715827959968,98.44335504891573,99.42549896240234,32280800,0.0,0.0
2019-01-10,MSFT,98.42430176243163,98.92967629421155,97.62332517863042,98.7866439819336,30067600,0.0,0.0
2019-01-11,MSFT,98.39569096541818,98.6340757135465,96.91770261705257,98.02381134033203,28314200,0.0,0.0
2019-01-14,MSFT,97.16563772105125,98.09057183084988,96.55537326663433,97.30867004394531,28437100,0.0,0.0
2019-01-15,MSFT,97.74730883824209,100.16929936370828,97.14657446533634,100.13115692138672,31587600,0.0,0.0
2019-01-16,MSFT,100.36952771784195,101.32306681798315,100.08346307782918,100.48394775390625,29853900,0.0,0.0
2019-01-17,MSFT,100.12160874967586,101.67587491414976,99.89276139522737,101.1895751953125,28393000,0.0,0.0
2019-01-18,MSFT,102.46729610638216,102.88685557814117,100.9893150784651,102.70568084716797,37427600,0.0,0.0
2019-01-22,MSFT,101.79029073638603,102.12402793955303,99.9881025643588,100.77000427246094,32371300,0.0,0.0
2019-01-23,MSFT,101.18957452707208,102.06682877576989,100.44580789890531,101.75215911865234,25874300,0.0,0.0
2019-01-24,MSFT,101.89519320696998,102.02868810473909,100.44580963843926,101.26585388183594,23164800,0.0,0.0
2019-01-25,MSFT,102.25753571809491,102.86780018797741,101.26585413580426,102.19078826904297,31225600,0.0,0.0
2019-01-28,MSFT,101.32305995895224,101.53283971077049,99.79739895699063,100.19788360595703,29476700,0.0,0.0
2019-01-29,MSFT,100.00718681116535,100.09300912052605,97.42309650036863,98.1573257446289,31490500,0.0,0.0
2019-01-30,MSFT,99.75926119786479,101.43748474121095,99.4827339915925,101.43748474121094,49471900,0.0,0.0
2019-01-31,MSFT,98.97738259906608,100.33140666385914,98.386185612007,99.57810974121094,55636400,0.0,0.0
2019-02-01,MSFT,98.95828456344695,99.26341677806543,97.59472338798054,98.00474548339844,35535700,0.0,0.0
2019-02-04,MSFT,98.09057952935449,100.88444965944377,97.99521978999017,100.82723236083984,31315100,0.0,0.0
2019-02-05,MSFT,101.13235549788106,102.28613694592791,101.03700304203669,102.23846435546875,27325400,0.0,0.0
2019-02-06,MSFT,102.02867855114752,102.02867855114752,100.626974980896,101.10374450683594,20609800,0.0,0.0
2019-02-07,MSFT,100.30277361449129,100.68418340929188,99.44458702633892,100.3790512084961,29760700,0.0,0.0
2019-02-08,MSFT,99.53994627216399,100.86536504190168,99.41598880788186,100.7604751586914,21461100,0.0,0.0
2019-02-11,MSFT,101.26585224041087,101.62820176413335,100.09300318974647,100.35999298095703,18914100,0.0,0.0
2019-02-12,MSFT,101.20862810410134,102.16216709680998,100.57929615187473,101.92378234863281,25056600,0.0,0.0
2019-02-13,MSFT,102.50546329233276,102.77245310250126,101.75216645654208,101.84751892089844,18394900,0.0,0.0
2019-02-14,MSFT,101.37074248148393,102.3052140289219,100.75094786754147,101.93333435058594,21784700,0.0,0.0
2019-02-15,MSFT,102.89640655325367,103.26828621585142,102.37195714449999,103.19200134277344,26606900,0.0,0.0
2019-02-19,MSFT,102.7819754057515,103.61155700091454,102.7724379782414,103.14431762695312,18038500,0.0,0.0
2019-02-20,MSFT,103.28795827996811,103.36456893954106,101.78450878932344,102.6080551147461,21607700,0.46,0.0
2019-02-21,MSFT,102.36866346445863,104.83930271058613,102.33993629047967,104.77227020263672,29063200,0.0,0.0
2019-02-22,MSFT,105.38512788578744,106.4863750506047,105.16487406922727,106.26612854003906,27763200,0.0,0.0
2019-02-25,MSFT,107.02263986499652,107.42483485354171,106.54383421977766,106.8598403930664,23750600,0.0,0.0
2019-02-26,MSFT,106.54385025766672,108.43991680678864,106.45766142943638,107.59722137451172,21536700,0.0,0.0
2019-02-27,MSFT,106.95561097139759,107.59720880417458,106.17994083192617,107.4152603149414,21487100,0.0,0.0
2019-02-28,MSFT,107.29079764348522,108.09518782889624,106.99394040448776,107.28121948242188,29083900,0.0,0.0
2019-03-01,MSFT,108.10473514679656,108.22922198111793,106.93644823426271,107.75999450683594,23501200,0.0,0.0
2019-03-04,MSFT,108.22924429505379,108.44949814610338,106.10335298498771,107.50146484375,26608000,0.0,0.0
2019-03-05,MSFT,107.49187624848521,107.6259412557632,106.51511586603208,106.9651870727539,19538300,0.0,0.0
2019-03-06,MSFT,107.12797750825149,107.88449130312307,106.70662620326115,107.0130615234375,17687000,0.0,0.0
2019-03-07,MSFT,106.67791345507177,106.82155662900945,105.21276915409723,105.71072387695312,25339000,0.0,0.0
2019-03-08,MSFT,104.53288649767836,106.01718010451398,104.18814573477532,105.8256607055664,22818400,0.0,0.0
2019-03-11,MSFT,106.28530087434451,108.16221858239159,106.27573001943331,108.04730987548828,26491600,0.0,0.0
2019-03-12,MSFT,108.0377104999958,109.1581140082741,107.87491832651837,108.80380249023438,26132700,0.0,0.0
2019-03-13,MSFT,109.29219601342179,110.12532063446712,108.95703345529866,109.64651489257812,35513800,0.0,0.0
2019-03-14,MSFT,109.68481271649614,110.31683245338567,109.48371519539515,109.7326889038086,30763400,0.0,0.0
2019-03-15,MSFT,110.4508967300541,112.27993803346851,109.73268817120463,110.99674224853516,54681100,0.0,0.0
2019-03-18,MSFT,111.2457149498866,112.62467770833351,111.13080625734617,112.58637237548828,31207600,0.0,0.0
2019-03-19,MSFT,113.08433081856862,113.41950066551509,112.03095970158165,112.6629867553711,37588700,0.0,0.0
2019-03-20,MSFT,112.41400344159716,113.71635555069953,111.76282738704597,112.53849029541016,28113300,0.0,0.0
2019-03-21,MSFT,112.17460139238518,115.69861171770391,112.12671789888543,115.1240463256836,29854400,0.0,0.0
2019-03-22,MSFT,114.43456205581836,114.52074357475678,112.07883889356445,112.08841705322266,33624500,0.0,0.0
2019-03-25,MSFT,111.61917569502852,113.00771652464263,111.38935101860764,112.67255401611328,27067100,0.0,0.0
2019-03-26,MSFT,113.59185996287889,113.67804147673944,111.89688379700729,112.91195678710938,26097700,0.0,0.0
2019-03-27,MSFT,112.8832312400944,113.19924476123929,110.62326771080824,111.82028198242188,22733400,0.0,0.0
2019-03-28,MSFT,112.4618793177325,112.59594432229561,111.20740348075654,111.97349548339844,18334800,0.0,0.0
2019-03-29,MSFT,113.06519121241593,113.30459409101476,112.00224184695745,112.94070434570312,25399800,0.0,0.0
2019-04-01,MSFT,113.90787441485725,114.06109574749335,113.09390617671482,113.97490692138672,22789100,0.0,0.0
2019-04-02,MSFT,114.01322402856157,114.41542641526873,113.49611293650608,114.1377182006836,18142300,0.0,0.0
2019-04-03,MSFT,114.77928284650943,115.32512095648356,114.09937974854121,114.8846206665039,22860700,0.0,0.0
2019-04-04,MSFT,115.00912936310152,115.13362352276165,113.36203656202073,114.30049896240234,20112800,0.0,0.0
2019-04-05,MSFT,114.32923107649599,115.13362849815512,114.31008206202593,114.80803680419922,15826200,0.0,0.0
2019-04-08,MSFT,114.7314279874773,114.93252551964133,113.61102431999387,114.84634399414062,15116200,0.0,0.0
2019-04-09,MSFT,113.60142813462096,114.47285794172552,113.55355195227115,114.223876953125,17612000,0.0,0.0
2019-04-10,MSFT,114.68353323840564,115.24852040791194,114.47285757994752,115.09530639648438,16477200,0.0,0.0
2019-04-11,MSFT,115.43048289999452,115.72734010602169,114.83676118194475,115.22938537597656,14209100,0.0,0.0
2019-04-12,MSFT,115.5262476393758,115.85183933965497,115.26769575603281,115.82310485839844,19745100,0.0,0.0
2019-04-15,MSFT,115.81352355204656,116.42639425561923,115.45920470848311,115.91886138916016,15792600,0.0,0.0
2019-04-16,MSFT,116.48382781889103,116.49340597673661,115.00910566840335,115.65070343017578,14071800,0.0,0.0
2019-04-17,MSFT,116.10081212358025,116.68495570247799,115.43048701959712,116.60834503173828,19300900,0.0,0.0
2019-04-18,MSFT,117.01052891516736,118.2841464115332,116.15825542931586,118.14051055908203,27991000,0.0,0.0
2019-04-22,MSFT,117.42230830761493,118.7438093622952,117.37442481692571,118.51398468017578,15648700,0.0,0.0
2019-04-23,MSFT,118.83959182955608,120.25686013742829,118.58103992583425,120.12279510498047,24025500,0.0,0.0
2019-04-24,MSFT,120.4579495833385,120.51540393452387,119.24177890594534,119.71101379394531,31257000,0.0,0.0
2019-04-25,MSFT,124.54692879041455,125.8013973103935,123.36907093122687,123.67549896240234,38033900,0.0,0.0
2019-04-26,MSFT,124.20221437149888,124.98746285156986,123.55104553514082,124.38416290283203,23654900,0.0,0.0
2019-04-29,MSFT,124.39371324769111,124.66184326692202,123.86703867476693,124.26923370361328,16324200,0.0,0.0
2019-04-30,MSFT,124.30750486444047,125.15977822965746,123.90530992251654,125.06402587890625,24166500,0.0,0.0
2019-05-01,MSFT,124.99702241015393,125.11193110924582,122.28698023130404,122.4593505859375,26821700,0.0,0.0
2019-05-02,MSFT,122.5551065288272,122.57425554161779,120.19937612586116,120.8601303100586,27350200,0.0,0.0
2019-05-03,MSFT,121.96138869162021,123.9436366946869,121.85605085296515,123.43610382080078,24911100,0.0,0.0
2019-05-06,MSFT,121.03251222266378,123.11052734391033,120.76438218198625,122.71790313720703,24239800,0.0,0.0
2019-05-07,MSFT,121.09953601561634,121.78901738829596,118.95448853860928,120.19937896728516,36017700,0.0,0.0
2019-05-08,MSFT,120.12276394891613,121.01334275118643,119.46200981323334,120.1897964477539,28419000,0.0,0.0
2019-05-09,MSFT,119.02152028431851,120.45793736623499,118.3320389160394,120.18022918701172,27235800,0.0,0.0
2019-05-10,MSFT,119.61524347273534,122.5072266859006,118.5714432476889,121.74113464355469,30915100,0.0,0.0
2019-05-13,MSFT,118.8491397877481,120.22810240648742,117.82449598243332,118.12135314941406,33944900,0.0,0.0
2019-05-14,MSFT,118.61933229614654,120.54412603985524,118.45653279797584,119.44287872314453,25266300,0.0,0.0
2019-05-15,MSFT,119.43327118956456,121.788100940913,118.8950187323399,121.1249008178711,24722700,0.46,0.0
2019-05-16,MSFT,121.82653879979019,124.35438410077319,121.54780264367605,123.9218521118164,30112200,0.0,0.0
2019-05-17,MSFT,123.32594396994374,125.39243850398839,122.95109365592879,123.09527587890625,25770500,0.0,0.0
2019-05-20,MSFT,121.60547348912134,122.6339102815234,120.87500009119954,121.31713104248047,23706900,0.0,0.0
2019-05-21,MSFT,122.48011465367559,122.57622879121159,121.66313348506162,121.970703125,15293300,0.0,0.0
2019-05-22,MSFT,121.70159064397828,123.25866619941984,121.60546916547605,122.71080017089844,15396500,0.0,0.0
2019-05-23,MSFT,121.29789115920369,121.38439901729919,119.89460419943036,121.27867126464844,23603800,0.0,0.0
